"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"downloads";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.followers";"metric.views";"metric.resources_downloads"
"5fbd02a69352ba80ab3ee4a4";"Oeufs et ovoproduits / Eggs and egg products processing plan";"oeufs-et-ovoproduits-eggs-and-egg-products-processing-plan";"";"https://www.data.gouv.fr/fr/datasets/oeufs-et-ovoproduits-eggs-and-egg-products-processing-plan/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des producteurs d'oeufs et d'ovoproduits";"daily";"License Not Specified";"";"";"";"";False;"2020-11-24T13:55:02.218000";"2020-11-24T14:01:11.004000";"oeufs,ovoproduits";False;2;2;"pdf,txt";843;"";"";"";"";"";"0.56";0;0;0;1429;645
"5fbcff9f7e469c44ebdbe5f0";"Lait cru, colostrum, produits laitiers et produits à base de colostrum / Raw milk and dairy products processing plant";"lait-cru-colostrum-produits-laitiers-et-produits-a-base-de-colostrum-raw-milk-and-dairy-products-processing-plant";"";"https://www.data.gouv.fr/fr/datasets/lait-cru-colostrum-produits-laitiers-et-produits-a-base-de-colostrum-raw-milk-and-dairy-products-processing-plant/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des établissements producteurs de lait cru, colostrum, produits laitiers et produits à base de colostrum / Raw milk and dairy
products processing plant";"daily";"License Not Specified";"";"";"";"";False;"2020-11-24T13:42:07.580000";"2020-11-24T13:47:30.721000";"colostrum,lait-cru,produits-laitiers";False;2;2;"pdf,txt";1069;"";"";"";"";"";"0.56";0;0;0;1805;861
"5fbcdc30658eea9e55782183";"Cuisses de grenouille et escargots / Frogs' legs and snails";"cuisses-de-grenouille-et-escargots-frogs-legs-and-snails";"";"https://www.data.gouv.fr/fr/datasets/cuisses-de-grenouille-et-escargots-frogs-legs-and-snails/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des établissements commercialisant les cuisses de grenouille et les escargots";"daily";"License Not Specified";"";"";"";"";False;"2020-11-24T11:10:56.819000";"2020-11-24T11:56:43.032000";"cuisses,escargots,grenouilles";False;2;2;"pdf,txt";764;"";"";"";"";"";"0.56";1;1;3;2510;692
"5fbbc44789b7402a01f933c6";"Activités générales / General activity establishments";"activites-generales-general-activity-establishments";"";"https://www.data.gouv.fr/fr/datasets/activites-generales-general-activity-establishments/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des activités générales des établissements";"daily";"License Not Specified";"";"";"";"";False;"2020-11-23T15:16:39.099000";"2020-11-24T12:03:31.521000";"activites,etablissements";False;2;2;"pdf,txt";1250;"";"";"";"";"";"0.44";0;0;0;1575;1001
"5fa12b39915a13391e520bb5";"Liste des abattoirs autorisés à sortir des viandes à des températures supérieures à +7°C à cœur";"liste-des-abattoirs-autorises-a-sortir-des-viandes-a-des-temperatures-superieures-a-7degc-a-coeur-1";"";"https://www.data.gouv.fr/fr/datasets/liste-des-abattoirs-autorises-a-sortir-des-viandes-a-des-temperatures-superieures-a-7degc-a-coeur-1/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des abattoirs autorisés à sortir des viandes à des températures supérieures à +7°C
à coeur";"daily";"License Not Specified";"";"";"";"";False;"2020-11-03T11:04:41.533000";"2020-11-23T14:55:38.225000";"abattoir,temp-sup-7,viande";False;0;0;"";0;"";"";"";"";"";"0.22";0;0;0;866;""
"5fa030da29fcad55802b0525";"Liste des abattoirs autorisés à sortir des viandes à des températures supérieures à +7°C à cœur";"liste-des-abattoirs-autorises-a-sortir-des-viandes-a-des-temperatures-superieures-a-7degc-a-coeur";"";"https://www.data.gouv.fr/fr/datasets/liste-des-abattoirs-autorises-a-sortir-des-viandes-a-des-temperatures-superieures-a-7degc-a-coeur/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des abattoirs autorisés à sortir des viandes à des températures supérieures à +7°C
à cœur";"daily";"License Not Specified";"";"";"";"";False;"2020-11-02T17:16:26.020000";"2020-11-23T14:53:40.783000";"abattoir,temp-sup-7,viande";False;2;2;"pdf,txt";466;"";"";"";"";"";"0.44";0;0;0;1883;393
"5f9747d729655b5365f0cf19";"RefEA : Liste des établissements proposant des formations agricoles";"refea-liste-des-etablissements-proposant-des-formations-agricoles";"";"https://www.data.gouv.fr/fr/datasets/refea-liste-des-etablissements-proposant-des-formations-agricoles/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des unités administratives immatriculées (UAI) de l'enseignement agricole avec leurs adresses géographiques et postales. (JDD 4 en copie de JDD 44)

Référentiel ODS de jointure géographique : ""commune2022"" (à partir du champ uai_code_commune).";"";"Licence Ouverte / Open Licence";"";"";"";"";False;"2024-12-23T07:50:49";"2024-12-23T07:50:49";"datagouv,ea-public,refea";False;4;4;"zip,csv,json";2674;"DCAT";"enseignement-agricole.opendatasoft.com";"2024-12-23T07:50:49";"2024-12-23T07:50:49";"https://enseignement-agricole.opendatasoft.com/explore/dataset/liste-uai-avec-coordonnees/";"0.56";1;0;0;5232;2781
"5e442b988b4c417a5f467adf";"Centres de collecte de sperme agrees pour les echanges intracommunautaires de sperme d'animaux domestiques de l'espece bovine(directive 88/407/CEE) ";"centres-de-collecte-de-sperme-agrees-pour-les-echanges-intracommunautaires-de-sperme-danimaux-domestiques-de-lespece-bovine-directive-88-407-cee-3";"";"https://www.data.gouv.fr/fr/datasets/centres-de-collecte-de-sperme-agrees-pour-les-echanges-intracommunautaires-de-sperme-danimaux-domestiques-de-lespece-bovine-directive-88-407-cee-3/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste disponible sur le site du ministère http://agriculture.gouv.fr/liste-des-etablissements-agrees-dans-le-domaine-veterinaire";"daily";"License Not Specified";"";"";"";"";False;"2020-02-12T17:45:12.128000";"2020-02-13T11:34:39.581000";"";False;0;0;"";0;"";"";"";"";"";"0.22";0;0;0;368;""
"5e4420728b4c41534ad979cc";"Centres de collecte de sperme agrees pour les echanges intracommunautaires de sperme d'animaux domestiques de l'espece bovine(directive 88/407/CEE)";"centres-de-collecte-de-sperme-agrees-pour-les-echanges-intracommunautaires-de-sperme-danimaux-domestiques-de-lespece-bovine-directive-88-407-cee-2";"";"https://www.data.gouv.fr/fr/datasets/centres-de-collecte-de-sperme-agrees-pour-les-echanges-intracommunautaires-de-sperme-danimaux-domestiques-de-lespece-bovine-directive-88-407-cee-2/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Centres de collecte de sperme agréés pour les échanges intracommunautaires de sperme d'animaux domestiques de l'espèce bovine(directive 88/407/CEE)";"daily";"License Not Specified";"";"";"";"";False;"2020-02-12T16:57:38.652000";"2020-12-16T15:05:28.050000";"";False;0;0;"";0;"";"";"";"";"";"0.22";0;0;0;1177;""
"5e44129f8b4c41283e3ff5da";"Centres de collecte de sperme agréés pour les échanges intracommunautaires de sperme 12/02/2020 d’animaux domestiques de l’espèce bovine(directive 88/407/CEE) ";"centres-de-collecte-de-sperme-agrees-pour-les-echanges-intracommunautaires-de-sperme-12-02-2020-danimaux-domestiques-de-lespece-bovine-directive-88-407-cee";"";"https://www.data.gouv.fr/fr/datasets/centres-de-collecte-de-sperme-agrees-pour-les-echanges-intracommunautaires-de-sperme-12-02-2020-danimaux-domestiques-de-lespece-bovine-directive-88-407-cee/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Centres de collecte de sperme agréés pour les échanges intracommunautaires de sperme 12/02/2020
d’animaux domestiques de l’espèce bovine(directive 88/407/CEE)";"daily";"License Not Specified";"";"";"";"";False;"2020-02-12T15:58:39.191000";"2020-02-12T16:54:00.218000";"";False;0;0;"";0;"";"";"";"";"";"0.22";0;0;0;390;""
"5e440faf8b4c411c9238fc40";"Centres de collecte de sperme agréés pour les échanges intracommunautaires de sperme 12/02/2020 d’animaux domestiques de l’espèce bovine(directive 88/407/CEE) / Approved semen collection centres for intra-Community trade in semen of domestic animals of the bovine species(Directive 88/407/EEC)";"centres-de-collecte-de-sperme-agrees-pour-les-echanges-intracommunautaires-de-sperme-12-02-2020-danimaux-domestiques-de-lespece-bovine-directive-88-407-cee-approved-semen-collection-centres-for-intra-community-trade-in-semen-of-domestic-animals-of-the-88";"";"https://www.data.gouv.fr/fr/datasets/centres-de-collecte-de-sperme-agrees-pour-les-echanges-intracommunautaires-de-sperme-12-02-2020-danimaux-domestiques-de-lespece-bovine-directive-88-407-cee-approved-semen-collection-centres-for-intra-community-trade-in-semen-of-domestic-animals-of-the-88/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Centres de collecte de sperme agréés pour les échanges intracommunautaires de sperme 12/02/2020
d’animaux domestiques de l’espèce bovine(directive 88/407/CEE) / Approved semen collection
centres for intra-Community trade in semen of domestic animals of the bovine species(Directive
88/407/EEC)";"daily";"License Not Specified";"";"";"";"";False;"2020-02-12T15:46:07.065000";"2020-02-12T15:56:54.838000";"";False;0;0;"";0;"";"";"";"";"";"0.33";0;0;0;163;""
"5e25ce556f44416fa61c8d96";"Liste des stations de quarantaine de l’espèce bovine";"liste-des-stations-de-quarantaine-de-lespece-bovine-2";"";"https://www.data.gouv.fr/fr/datasets/liste-des-stations-de-quarantaine-de-lespece-bovine-2/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des stations de quarantaine de l’espèce bovine";"daily";"License Not Specified";"";"";"";"";False;"2020-01-20T16:59:17.383000";"2020-01-20T17:49:56.752000";"";False;0;0;"";0;"";"";"";"";"";"0.22";0;0;0;259;""
"5e25c9c16f44416571bfc4e5";"Liste des stations de quarantaine de l’espèce bovine";"liste-des-stations-de-quarantaine-de-lespece-bovine-1";"";"https://www.data.gouv.fr/fr/datasets/liste-des-stations-de-quarantaine-de-lespece-bovine-1/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des stations de quarantaine de l’espèce bovine";"daily";"License Not Specified";"";"";"";"";False;"2020-01-20T16:39:45.934000";"2020-01-20T16:55:02.511000";"";False;0;0;"";0;"";"";"";"";"";"0.22";0;0;0;126;""
"5e25c9366f444166a5fd4751";"Liste des stations de quarantaine de l’espèce bovine";"liste-des-stations-de-quarantaine-de-lespece-bovine";"";"https://www.data.gouv.fr/fr/datasets/liste-des-stations-de-quarantaine-de-lespece-bovine/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Liste des stations de quarantaine de l’espèce bovine
[entrez la description du lien ici](http://https://fichiers-publics.agriculture.gouv.fr/dgal/ListesOfficielles/SPA1_AGR_STQU_BV.pdf)";"daily";"License Not Specified";"";"";"";"";False;"2020-01-20T16:37:26.257000";"2020-01-20T16:37:26.257000";"";False;0;0;"";0;"";"";"";"";"";"0.22";0;0;0;302;""
"5bbcb7168b4c41729a55426e";"Subventions de plus de 23 000 euros attribuées par le ministère de l'agriculture";"subventions-de-plus-de-23-000-euros-attribuees-par-le-ministere-de-lagriculture";"Agrisub";"https://www.data.gouv.fr/fr/datasets/subventions-de-plus-de-23-000-euros-attribuees-par-le-ministere-de-lagriculture/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Ce jeu de données référence les subventions de plus de 23 000 euros versées par le ministère en charge de l'agriculture aux associations et organismes de droit privé, conformément au décret du premier ministre n° 2017-779 du 5 mai 2017 et à l'arrêté du 17 novembre 2017";"weekly";"Other (Public Domain)";"2017-09-01";"2030-10-01";"country";"France";False;"2018-10-09T16:11:34.397000";"2022-06-20T14:51:35.337000";"agriculture,agrisub,conventions-de-subvention,organismes-prives,subvention";False;72;72;"csv,xlsx";11861;"";"";"";"";"";"0.89";1;1;1;7338;11940
"59a02c13c751df05192164a8";"Adresses des unités administratives immatriculées (UAI) du SI de l'enseignement agricole";"adresses-des-unites-administratives-immatriculees-uai-du-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/adresses-des-unites-administratives-immatriculees-uai-du-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Adresses postales et géographiques des unités administratives immatriculées.

Le type d'adresse permet de distinguer l'adresse postale de l'adresse géographique.
 
Ce jeu de données comprend les informations suivantes :
- les informations de l'UAI : identifiant et libellé d'usage
- le type d'adresse (identifiant et libellé d'usage)
- les 7 lignes d'adresse
- un ordre de tri";"annual";"License Not Specified";"";"";"";"";False;"2017-08-25T15:54:27.287000";"2020-07-17T16:57:07.831000";"enseignement-agricole-archive,referentiel";False;1;1;"csv";194;"";"";"";"";"";"0.56";1;0;0;3092;191
"59a02703c751df7cc89ca5a3";"Communes de naissance du SI de l'enseignement agricole";"communes-de-naissance-du-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/communes-de-naissance-du-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Jeu de données dédié à la saisie des lieux de naissance pour les apprenants nés en France.

Ce jeu de données comprend les informations suivantes :
- un identifiant technique
- une plage de validité
- le code INSEE de la commune de naissance
- le libellé de la commune INSEE ou assimilée valide pendant la plage de date
- le libellé de la commune INSEE ou assimilée valide pendant la plage de date complété par le département d'appartenance
- un indicateur précisant s'il s'agit d'un lieu de naissance ne correspondant pas à une commune INSEE
- l'identifiant de la commune assimilée
- la localisation géographique du lieu de naissance (département et région)
- le code INSEE actuel d'une commune périmée
- le libellé actuel d'une commune périmée
- un indicateur saisissable permettant de gérer la phase de transition
- la date du jeu de données
";"annual";"License Not Specified";"";"";"";"";False;"2017-08-25T15:32:51.424000";"2017-08-25T15:33:03.934000";"enseignement-agricole,referentiel";False;1;1;"csv";152;"";"";"";"";"";"0.56";0;0;0;1926;127
"59a0264ac751df73a78030e1";"Liste des formations-diplômes de l'éducation nationale vues par le SI de l'enseignement agricole";"liste-des-formations-diplomes-de-leducation-nationale-vues-par-le-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/liste-des-formations-diplomes-de-leducation-nationale-vues-par-le-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des formation-diplômes de la BCN (Base Centrale des Nomenclatures de l’EN) à partir de 2006/2007 et jusqu’à l’année scolaire N+2.

Ce jeu de données comprend les informations suivantes :
- un identifiant technique
- les informations de la formation-diplôme
- un libellé d’usage calculé
- le niveau interministériel (identifiant et libellé d’usage)
- un comptage par rapport au nombre de formations-certifications référençant la formation-diplôme.";"annual";"License Not Specified";"";"";"";"";False;"2017-08-25T15:29:46.942000";"2017-08-25T15:29:59.466000";"enseignement-agricole,referentiel";False;1;1;"csv";213;"";"";"";"";"";"0.56";0;0;0;3155;209
"59a025d2c751df7ae758a482";"Liste des MEF STAT 4 de l'EN vus par le SI de l'enseignement agricole";"liste-des-mef-stat-4-de-len-vus-par-le-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/liste-des-mef-stat-4-de-len-vus-par-le-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des MEF STAT 4 de l’Éducation Nationale à partir de 2006/2007 jusqu’à l’année scolaire N+2.

Ce jeu de données est calculée à partir des données des MEF_STAT_4 fournies par le ministère de l'éducation nationale enrichies de compléments ajoutés par le ministère de l'agriculture.

Ce jeu de données comprend les informations suivantes :
- un identifiant technique
- l’année scolaire
- les informations du MEF STAT 4
- des indicateurs par rapport au public apprenant autorisé
- des comptages par rapport au nombre de MEF liés
- des comptages par rapport au nombre de sections de référence liées.";"annual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-08-25T15:27:46.730000";"2017-08-25T15:28:03.929000";"enseignement-agricole,referentiel";False;1;1;"csv";166;"";"";"";"";"";"0.56";0;0;0;2069;147
"59a024d5c751df73a78030e0";"Liste des modules élémentaires de formation de l'EN utilisés par le SI de l'enseignement agricole";"liste-des-modules-elementaires-de-formation-de-len-utilises-par-le-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/liste-des-modules-elementaires-de-formation-de-len-utilises-par-le-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des MEF (Module Élémentaire de Formation) à partir de 2006/2007 jusqu’à l’année scolaire N+2.

Ce jeu de données comprend les informations suivantes :
- un identifiant technique
- l’année scolaire
- les informations du MEF
- les informations de la formation EN (identifiant et libellé d’usage)
- les informations du niveau interministériel (identifiant et libellé d’usage)
- les informations du MEF STAT niveau 4 (identifiant et libellé d’usage)
- un comptage du nombre de sections de référence référençant ce code MEF.";"threeTimesAYear";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-08-25T15:23:33.704000";"2017-10-26T18:05:05.782000";"enseignement-agricole,referentiel";False;1;1;"csv";322;"";"";"";"";"";"0.56";0;0;0;4725;321
"596c8c8988ee387e51f2c2f7";"Résultats aux examens de l'enseignement agricole";"resultats-aux-examens-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/resultats-aux-examens-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"
Dans le respect des données personnelles des candidats, la mission des examens de la direction générale de l'enseignement et de la recherche du ministère en charge de l'agriculture met à disposition, dès leur publication, l'ensemble des résultats aux examens de l'enseignement agricole.

Ces résultats sont consultables sur le site dédié : https://ensagri.agriculture.gouv.fr/arpent-resultats/

Nous attirons votre attention sur les obligations légales qui découlent de la réutilisation de ce jeu de données. Le traitement de ces données relève des obligations de déclaration de la Loi 78-17 du 6 janvier 1978 modifiée, dîte Loi CNIL : https://www.cnil.fr/fr/loi-78-17-du-6-janvier-1978-modifiee


";"continuous";"Licence Ouverte / Open Licence";"";"";"poi";"DROM-COM";False;"2017-07-17T12:08:09.912000";"2017-07-24T14:44:17.201000";"examagri,resultats-bac,resultats-bep,resultats-bts,resultats-cap,resultats-examens";False;2;0;"";1004;"";"";"";"";"";"0.67";0;1;1;6472;987
"59568594c751df07277f5cdc";"Langues vivantes dispensées dans les unités administratives immatriculées du SI de l'enseignement agricole";"langues-vivantes-dispensees-dans-les-unites-administratives-immatriculees-du-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/langues-vivantes-dispensees-dans-les-unites-administratives-immatriculees-du-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des possibilités de langues vivantes offertes par UAI et type de langue à partir de 2006/2007 jusqu'à l'année scolaire N+2.

Ce jeu de données comprend les informations suivantes :
- l’année scolaire
- les informations de l'UAI : identifiant et libellé d'usage
- la localisation géographique de l'UAI (commune, département, région)
- les informations du type de la langue vivante
- les informations de la langue vivante
- un ordre de tri";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-30T19:08:36.974000";"2020-07-17T17:07:16.920000";"enseignement-agricole-archive,referentiel";False;1;1;"csv";118;"";"";"";"";"";"0.67";0;0;0;1335;87
"59568529c751df07306366eb";"Types d'hébergements proposés dans les unités administratives immatriculées du SI de l'enseignement agricole";"types-dhebergements-proposes-dans-les-unites-administratives-immatriculees-du-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/types-dhebergements-proposes-dans-les-unites-administratives-immatriculees-du-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des hébergements proposés dans les UAI de 2006/2007 à l'année scolaire N+2.

Ce jeu de données comprend les informations suivantes :
- l’année scolaire
- les informations de l'UAI : identifiant et libellé d'usage
- la localisation géographique de l'UAI (commune, département, région)
- les informations du type d'hébergement (identifiant et libellé d'usage)
- un ordre de tri";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-30T19:06:49.008000";"2020-07-17T17:02:38.930000";"enseignement-agricole-archive,referentiel";False;1;1;"csv";132;"";"";"";"";"";"0.67";0;0;0;1453;95
"5956836fc751df07277f5cda";"Sections administratives du SI de l'enseignement agricole";"sections-administratives-du-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/sections-administratives-du-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des sections administratives depuis 2006/2007.

Seules les sections administratives appartenant à une année scolaire pour laquelle les structures pédagogiques sont utilisables par les établissements sont proposées.

En général, les sections administratives pour l'année scolaire N/N+1 sont utilisables par les établissements à compter du mois de mai de l'année N.

Ce jeu de données comprend les informations suivantes :
- l’année scolaire
- les informations de la section administrative
- les informations de l’établissement et de sa localisation géographique (commune, département et région)
- le libellé d’usage de l’état de décision
- un indicateur concernant la possibilité d’affectation des apprenants
- les informations de la section de référence (identifiant, libellé d’usage et correspondance EN)
- les informations de la classe administrative (identifiants et libellé d’usage)
- les informations de la classe de référence (identifiant et libellé d’usage)
- les informations de la formation-certification (identifiants et libellé d’usage)
- les informations de la filière (identifiants et libellé d’usage)
- les informations de l’architecture pédagogique (identifiant et libellé d’usage)
- les informations du support de formation (identifiant et libellé d'usage)
- les informations de l’architecture de dotation (identifiant et libellé d’usage)";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-30T18:59:27.297000";"2017-08-25T15:47:42.266000";"enseignement-agricole,referentiel";False;1;1;"csv";115;"";"";"";"";"";"0.67";0;0;0;1320;83
"59567664c751df6e84350007";"Liens de responsabilité utilisés dans le SI de l'enseignement agricole";"liens-de-responsabilite-utilises-dans-le-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/liens-de-responsabilite-utilises-dans-le-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des liens de responsabilité à partir de 2006/2007 et jusqu’à l’année scolaire N+2.

Cette vue comprend les informations suivantes :
- l’année scolaire
- les informations du lien de responsabilité
- la correspondance dans la table N_RESPONSABLE de l'EN";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-30T18:03:48.393000";"2017-06-30T18:03:59.770000";"enseignement-agricole,referentiel";False;1;1;"csv";114;"";"";"";"";"";"0.67";0;0;0;960;71
"59567551c751df63f011c06a";"Situations d'emploi utilisées dans le SI de l'enseignement agricole";"situations-demploi-utilisees-dans-le-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/situations-demploi-utilisees-dans-le-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des situations d'emplois à partir de 2006/2007 et jusqu’à l’année scolaire N+2.

Ce jeu de données comprend les informations suivantes :
- l’année scolaire
- les informations de la situation d'emploi";"punctual";"License Not Specified";"";"";"";"";False;"2017-06-30T17:59:13.527000";"2017-06-30T17:59:28.447000";"enseignement-agricole,referentiel";False;1;1;"csv";114;"";"";"";"";"";"0.67";0;0;0;1076;79
"595673b8c751df740fbaa17f";"Situations familiales utilisées dans le SI de l'enseignement agricole";"situations-familiales-utilisees-dans-le-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/situations-familiales-utilisees-dans-le-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Présentation par année scolaire des situations familiales à partir de 2006/2007 et jusqu’à l’année scolaire N+2.

Ce jeu de données comprend les informations suivantes :
- l’année scolaire
- les informations de la situation familiale";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-30T17:52:24.196000";"2017-06-30T17:58:03.039000";"enseignement-agricole,referentiel";False;1;1;"csv";117;"";"";"";"";"";"0.67";0;0;0;1214;93
"59567344c751df63f011c069";"Liste des pays utilisés dans le SI de l'enseignement agricole";"liste-des-pays-utilises-dans-le-si-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/liste-des-pays-utilises-dans-le-si-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Ce jeu de données comporte la liste des pays utilisés dans le SI de l'enseignement agricole, en particulier pour la saisie des lieux de naissance.";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-30T17:50:28.195000";"2017-06-30T18:24:32.123000";"enseignement-agricole,referentiel";False;1;1;"csv";114;"";"";"";"";"";"0.56";0;0;0;1645;92
"59565856c751df48ed1506e3";"Langues vivantes enseignées au sein de l'enseignement agricole";"langues-vivantes-enseignees-au-sein-de-lenseignement-agricole";"";"https://www.data.gouv.fr/fr/datasets/langues-vivantes-enseignees-au-sein-de-lenseignement-agricole/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Ce jeu de données comporte les langues vivantes qui sont enseignées dans le cadre des formations de l'enseignement agricole.";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";False;"2017-06-30T15:55:34.193000";"2020-07-17T17:13:17.245000";"enseignement-agricole-archive,referentiel";False;1;1;"csv";116;"";"";"";"";"";"0.56";0;0;0;1574;88
"58dcb22788ee38076ad25f66";"Classement des établissements de l'enseignement agricole par spécialité à l’examen";"classement-des-etablissements-de-lenseignement-agricole-par-specialite-a-lexamen";"";"https://www.data.gouv.fr/fr/datasets/classement-des-etablissements-de-lenseignement-agricole-par-specialite-a-lexamen/";"Ministère de l'Agriculture et de l'Alimentation";"534fff8ca3a7292c64a77edf";"";"";"Il s’agit d’un classement spécialité à l’examen. Ce dernier s’appuie sur le taux moyen de réussite des établissements sur la période 2014 à 2016. 

Par souci de significativité, les informations des établissements  ayant présenté en moyenne moins de 10 candidat à l’une des spécialités sur la période 2014-2016 et ceux n’ayant pas offert cette formation en 2014 ou 2015 sont notées non significatives (n.s.). De plus, les établissements ne proposant plus cette formation en 2016 ne sont pas publiés.";"annual";"Licence Ouverte / Open Licence";"2013-09-02";"2016-07-31";"fr:commune";"France";False;"2017-03-30T09:22:15.093000";"2020-07-22T10:54:42.989000";"enseignement-agricole-archive";False;3;1;"xlsx";568;"";"";"";"";"";"0.67";0;0;1;1871;464
